numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	
17740	17739	theft	65826	344	291	317	275	6.7451	2.5378	3.4692	2.4654	Noun	343	1	3.8297	1	18	5	0	1	high	
7915	7914	hair	29101	7831	3632	7535	3582	153.549	3.8939	43.3	3.5603	Noun	7819	0.99987	5.1857	1	24	4	5	1	high	
6584	6583	fist	24499	375	293	328	280	7.3529	2.5752	3.4931	2.4683	Noun	366	0.976	3.867	1	24.33	4	6	1	high	
19164	19163	week	72367	12164	5024	12051	5001	238.5098	4.0851	59.8951	3.7011	Noun	12155	1	5.3769	1	24	4	7	1	high	
7152	7151	game	26592	11926	3774	11451	3698	233.8431	4.0765	44.9928	3.5769	Noun	11721	0.9843	5.3684	1	20.67	4	13	1	high	
2907	2906	cell	10275	2772	1459	2656	1430	54.3529	3.4429	17.3939	3.1644	Noun	2769	1	4.7348	1	24.67	4	10	1	high	
16858	16857	stern	62408	327	154	140	106	6.4118	2.5159	1.836	2.1903	Noun	199	0.60856	3.8077	1	33	5	1	1	high	
1901	1900	boot	7251	568	374	484	350	11.1373	2.7551	4.4588	2.574	Noun	382	0.67135	4.0469	1	34.67	4	17	1	high	
15130	15129	sack	56053	659	504	586	488	12.9216	2.8195	6.0086	2.7033	Noun	551	0.83739	4.1114	1	30	4	14	1	high	
4268	4267	crush	15514	857	625	772	581	16.8039	2.9335	7.4511	2.7966	Noun	497	0.57925	4.2253	1	31.5	5	3	1	high	
14944	14943	role	55460	929	653	920	649	18.2157	2.9685	7.7849	2.8156	Noun	928	1	4.2603	1	31.33	4	14	1	high	
18793	18792	vet	71174	296	193	288	189	5.8039	2.4728	2.3009	2.2878	Noun	278	0.93919	3.7646	1	7	3	13	1	high	
11896	11895	note	43764	2731	1622	2545	1540	53.549	3.4365	19.3371	3.2103	Noun	2421	0.8794	4.7283	1	19	4	9	1	high	
10159	10158	load	37616	1490	1096	1336	1005	29.2157	3.1735	13.0663	3.0402	Noun	1005	0.67495	4.4653	1	23.67	4	9	1	high	
7060	7059	fun	26274	12010	4632	11650	4589	235.4902	4.0796	55.2217	3.6659	Noun	6172	0.51476	5.3714	1	6	3	13	1	high	
7093	7092	fuss	26401	364	324	362	324	7.1373	2.5623	3.8627	2.5119	Noun	322	0.88462	3.8541	1	18.67	4	4	1	high	
16474	16473	space	61019	3369	1674	3073	1604	66.0588	3.5276	19.9571	3.224	Noun	3253	0.96672	4.8195	1	33.25	5	6	1	high	
1755	1754	bluff	6796	317	215	257	198	6.2157	2.5024	2.5632	2.3345	Noun	212	0.66667	3.7943	1	23.25	5	1	1	high	
11252	11251	mom	41356	21950	4077	8199	2746	430.3922	4.3415	48.6052	3.6104	Noun	21822	0.99854	5.6333	1	4.5	3	9	1	high	
13427	13426	pope	49171	546	246	142	76	10.7059	2.738	2.9328	2.3927	Noun	443	0.81136	4.0298	1	21.33	4	13	1	high	
12748	12747	peach	46851	324	212	246	185	6.3529	2.5119	2.5274	2.3284	Noun	321	0.99381	3.8037	1	52.5	5	7	1	high	
18101	18100	toy	67113	859	562	774	536	16.8431	2.9345	6.7	2.7505	Noun	793	0.91995	4.2263	1	7.5	3	15	1	high	
5373	5372	drink	19967	12617	4353	11605	4198	247.3922	4.101	51.8956	3.6389	Noun	6454	0.51218	5.3928	1	51.75	5	3	1	high	
4339	4338	cure	15770	1063	627	1033	616	20.8431	3.0269	7.475	2.798	Noun	587	0.55221	4.3188	1	27.67	4	11	1	high	
17800	17799	threat	66097	1059	757	1033	747	20.7647	3.0253	9.0248	2.8797	Noun	1060	1	4.3171	1	33.8	6	2	1	high	
18345	18344	truth	68015	9801	4193	9350	4095	192.1765	3.9913	49.9881	3.6226	Noun	9787	1	5.2831	1	30.75	5	0	1	high	
19329	19328	wing	73127	1032	581	714	507	20.2353	3.0141	6.9266	2.7649	Noun	928	0.9001	4.3059	1	33.67	4	11	1	high	
12751	12750	peak	46859	303	215	245	181	5.9412	2.4829	2.5632	2.3345	Noun	275	0.90759	3.7747	1	28.33	4	11	1	high	
16560	16559	spice	61349	270	161	181	100	5.2941	2.433	1.9194	2.2095	Noun	233	0.86296	3.7248	1	31.5	5	7	1	high	
11944	11943	nun	43944	355	175	331	163	6.9608	2.5514	2.0863	2.2455	Noun	354	1	3.8433	1	6	3	10	1	high	
14928	14927	rock	55392	4394	1905	3219	1631	86.1569	3.643	22.711	3.2801	Noun	3487	0.81586	4.9348	1	27.67	4	12	1	high	
15867	15866	shoe	58637	1550	893	1450	862	30.3922	3.1906	10.6462	2.9513	Noun	1499	0.97023	4.4824	1	10	4	6	1	high	
17554	17553	tax	65161	742	495	692	464	14.549	2.871	5.9013	2.6955	Noun	705	0.95399	4.1628	1	5.5	3	9	1	high	
15823	15822	shield	58475	418	256	371	231	8.1961	2.6222	3.052	2.4099	Noun	335	0.79952	3.914	1	42.2	6	0	1	high	
14200	14199	rail	52049	233	176	215	162	4.5686	2.3692	2.0982	2.248	Noun	231	0.99142	3.661	1	26.33	4	12	1	high	
12918	12917	pet	47588	1029	623	910	574	20.1765	3.0128	7.4273	2.7952	Noun	887	0.86537	4.3047	1	10	3	22	1	high	
11241	11240	mole	41315	411	162	316	148	8.0588	2.6149	1.9313	2.2122	Noun	396	0.96822	3.9067	1	29.67	4	14	1	high	
9672	9671	land	36262	4494	2074	3993	1923	88.1176	3.6527	24.7258	3.317	Noun	3345	0.74632	4.9446	1	33.67	4	11	1	high	
11094	11093	mint	40797	277	204	201	159	5.4314	2.444	2.432	2.3118	Noun	169	0.62593	3.7359	1	32.67	4	10	1	high	
17464	17463	tale	64822	612	435	563	413	12	2.7875	5.186	2.6395	Noun	610	1	4.0793	1	29.67	4	16	1	high	
16455	16454	source	60953	1437	812	1131	777	28.1765	3.1578	9.6805	2.9101	Noun	1435	0.99861	4.4496	1	35.4	6	0	1	high	
2310	2309	bunch	8464	3003	2105	2846	2027	58.8824	3.4777	25.0954	3.3235	Noun	2982	0.994	4.7695	1	37.75	5	6	1	high	
10719	10718	math	39470	836	508	709	473	16.3922	2.9227	6.0563	2.7067	Noun	835	1	4.2146	1	23.33	4	10	1	high	
16135	16134	skull	59593	750	503	691	484	14.7059	2.8756	5.9967	2.7024	Noun	747	0.99733	4.1675	1	13.25	5	1	1	high	
3045	3044	chase	10746	1673	944	894	743	32.8039	3.2238	11.2542	2.9754	Noun	842	0.50389	4.5156	1	44.25	5	4	1	high	
13196	13195	plant	48489	1408	831	1338	795	27.6078	3.1489	9.907	2.9201	Noun	1036	0.73527	4.4407	1	43.5	5	5	1	high	
10291	10290	lounge	38009	401	273	327	232	7.8627	2.6042	3.2546	2.4378	Noun	388	0.96758	3.8961	1	42.6	6	0	1	high	
7344	7343	gig	27234	571	380	553	374	11.1961	2.7574	4.5303	2.5809	Noun	568	0.99824	4.0492	1	5	3	9	1	high	
15327	15326	scale	56732	485	391	469	383	9.5098	2.6866	4.6614	2.5933	Noun	425	0.8781	3.9785	1	27.75	5	6	1	high	
17075	17074	style	63184	1534	1106	1474	1087	30.0784	3.1861	13.1855	3.0441	Noun	1528	0.99544	4.4779	1	30.5	5	3	1	high	
5271	5270	dough	19652	810	407	783	400	15.8824	2.909	4.8522	2.6107	Noun	809	1	4.2009	1	27	5	4	1	high	
19449	19448	world	73538	23216	6194	21342	6027	455.2157	4.3658	73.8436	3.792	Noun	23151	0.99974	5.6576	1	24.75	5	1	1	high	
13671	13670	pride	50162	1411	936	1221	881	27.6667	3.1498	11.1588	2.9717	Noun	1301	0.92401	4.4417	1	35	5	5	1	high	
8603	8602	hug	31396	986	695	910	653	19.3333	2.9943	8.2856	2.8426	Noun	580	0.59063	4.2862	1	8.5	3	17	1	high	
8975	8974	ink	33377	382	276	360	267	7.4902	2.5832	3.2904	2.4425	Noun	375	0.98425	3.875	1	1.5	3	2	1	high	
7932	7931	hall	29177	2649	1573	1798	1248	51.9412	3.4232	18.753	3.197	Noun	2576	0.97318	4.7151	1	37.67	4	17	1	high	
8565	8564	hound	31260	257	167	197	134	5.0392	2.4116	1.9909	2.2253	Noun	235	0.92885	3.7035	1	38	5	7	1	high	
8322	8321	hike	30478	333	252	276	228	6.5294	2.5237	3.0043	2.4031	Noun	232	0.6988	3.8156	1	13.33	4	8	1	high	
18172	18171	trap	67455	1216	806	1107	757	23.8431	3.0853	9.609	2.9069	Noun	958	0.78913	4.3771	1	17.67	4	6	1	high	
15352	15351	scar	56806	432	307	385	301	8.4706	2.6365	3.66	2.4886	Noun	343	0.79582	3.9283	1	10	4	5	1	high	
6827	6826	force	25345	3604	1985	2918	1808	70.6667	3.5569	23.6648	3.298	Noun	2766	0.76897	4.8487	1	32.5	5	3	1	high	
14700	14699	rest	54471	10861	5142	10547	5082	212.9608	4.0359	61.3019	3.7112	Noun	9099	0.83815	5.3277	1	22	4	11	1	high	
19463	19462	wound	73604	1353	937	1316	926	26.5294	3.1316	11.1707	2.9722	Noun	866	0.64101	4.4235	1	33.5	5	8	1	high	
14877	14876	risk	55243	2501	1700	2456	1681	49.0392	3.3983	20.267	3.2307	Noun	1463	0.58567	4.6901	1	16.33	4	5	1	high	
18007	18006	tooth	66814	692	401	621	380	13.5686	2.8407	4.7806	2.6042	Noun	691	1	4.1326	1	37	5	1	1	high	
16407	16406	son	60775	20949	5145	18329	4838	410.7647	4.3212	61.3376	3.7115	Noun	20864	0.99952	5.613	1	7.5	3	15	1	high	
166	165	aid	1276	709	496	613	448	13.902	2.8513	5.9132	2.6964	Noun	604	0.85311	4.1431	1	6	3	12	1	high	
19529	19528	year	73890	14174	4981	13091	4891	277.9216	4.1515	59.3825	3.6974	Noun	14154	1	5.4434	1	29.33	4	11	1	high	
1289	1288	bath	5074	1587	994	1512	961	31.1176	3.2009	11.8503	2.9978	Noun	1497	0.94388	4.4927	1	23.33	4	8	1	high	
13798	13797	proof	50618	1754	1111	1659	1077	34.3922	3.2443	13.2451	3.0461	Noun	1723	0.98289	4.5361	1	32.75	5	0	1	high	
3987	3986	cough	14565	448	334	387	295	8.7843	2.6522	3.9819	2.525	Noun	258	0.57461	3.9441	1	34.75	5	5	1	high	
16981	16980	streak	62865	295	213	253	202	5.7843	2.4713	2.5393	2.3304	Noun	275	0.94502	3.7631	1	45.4	6	1	1	high	
19219	19218	wheel	72598	1380	851	1283	798	27.0588	3.1402	10.1454	2.9304	Noun	1336	0.96882	4.432	1	30.75	5	0	1	high	
7674	7673	grief	28394	552	450	533	434	10.8235	2.7427	5.3648	2.6542	Noun	553	1	4.0346	1	38	5	1	1	high	
5597	5596	edge	20664	1199	907	1150	895	23.5098	3.0792	10.8131	2.9581	Noun	1194	0.99666	4.371	1	5	4	1	1	high	
14822	14821	ridge	55066	361	193	191	137	7.0784	2.5587	2.3009	2.2878	Noun	348	0.96667	3.8505	1	26.5	5	1	1	high	
5459	5458	duke	20200	1277	311	206	77	25.0392	3.1065	3.7077	2.4942	Noun	1231	0.96473	4.3984	1	15	4	4	1	high	
18278	18277	trip	67775	4202	2366	4055	2343	82.3922	3.6236	28.207	3.3742	Noun	4125	0.98355	4.9154	1	14	4	5	1	high	
6793	6792	food	25238	7876	3605	7355	3494	154.4314	3.8964	42.9781	3.557	Noun	7869	0.99975	5.1882	1	28.33	4	10	1	high	
3023	3022	charge	10689	4559	2675	4201	2554	89.3922	3.659	31.8908	3.4275	Noun	2726	0.59846	4.9508	1	48	6	1	1	high	
16993	16992	strength	62903	1883	1235	1825	1212	36.9216	3.2751	14.7234	3.092	Noun	1883	1	4.5669	1	53.86	8	0	1	high	
6674	6673	flick	24817	257	137	150	122	5.0392	2.4116	1.6333	2.1399	Noun	121	0.47082	3.7035	1	37	5	4	1	high	
11875	11874	north	43694	3258	1616	1583	979	63.8824	3.5131	19.2656	3.2087	Noun	2942	0.90329	4.8049	1	34	5	2	1	high	
1977	1976	bow	7483	1034	609	857	552	20.2745	3.0149	7.2604	2.7853	Noun	598	0.58228	4.3068	1	10	3	18	1	high	
3104	3103	chess	10958	380	189	332	176	7.451	2.5809	2.2532	2.2788	Noun	370	0.97625	3.8728	1	28.5	5	4	1	high	
5220	5219	doom	19510	286	173	174	145	5.6078	2.4579	2.0625	2.2405	Noun	255	0.89789	3.7497	1	28	4	6	1	high	
12061	12060	oil	44415	2095	1059	1816	997	41.0784	3.3214	12.6252	3.0253	Noun	2069	0.98948	4.6132	1	2	3	3	1	high	
19615	19614	zone	74245	1026	622	856	543	20.1176	3.0116	7.4154	2.7945	Noun	1023	1	4.3034	1	21	4	8	1	high	
8715	8714	ice	31899	4057	1974	3725	1891	79.549	3.6083	23.5336	3.2956	Noun	4018	0.99136	4.9001	1	2	3	3	1	high	
4365	4364	curve	15848	235	179	209	166	4.6078	2.3729	2.134	2.2553	Noun	224	0.95319	3.6647	1	25.25	5	2	1	high	
11838	11837	noise	43438	1779	1252	1741	1237	34.8824	3.2504	14.9261	3.098	Noun	1773	0.99831	4.5423	1	28	5	3	1	high	
15990	15989	sight	59085	2311	1677	2259	1665	45.3137	3.364	19.9928	3.2248	Noun	2265	0.98052	4.6558	1	18.75	5	9	1	high	
1357	1356	beast	5257	1252	552	899	503	24.549	3.098	6.5808	2.7427	Noun	1241	1	4.3898	1	49.5	5	5	1	high	
15200	15199	salt	56265	995	612	753	515	19.5098	2.9983	7.2961	2.7875	Noun	883	0.88922	4.2901	1	26.33	4	4	1	high	
13953	13952	punk	51268	1121	643	1006	597	21.9804	3.05	7.6657	2.8089	Noun	1116	0.99821	4.3418	1	23.33	4	10	1	high	
8070	8069	hatch	29642	654	258	508	245	12.8235	2.8162	3.0758	2.4133	Noun	439	0.67435	4.1081	1	42.5	5	7	1	high	
2085	2084	breed	7805	323	248	300	244	6.3333	2.5105	2.9566	2.3962	Noun	174	0.5387	3.8024	1	77.25	5	5	1	high	
12414	12413	page	45879	1912	1146	1512	1024	37.4902	3.2817	13.6624	3.0596	Noun	1677	0.87663	4.5735	1	20.67	4	11	1	high	
17506	17505	tap	64988	752	480	653	440	14.7451	2.8768	5.7225	2.6821	Noun	392	0.52197	4.1686	1	9	3	18	1	high	
6800	6799	foot	25259	3311	2054	3184	2016	64.9216	3.5201	24.4874	3.3128	Noun	3289	0.99306	4.8119	1	31.33	4	12	1	high	
18354	18353	tube	68057	838	455	785	435	16.4314	2.9238	5.4244	2.659	Noun	838	1	4.2156	1	8.67	4	3	1	high	
5347	5346	dream	19889	6798	2809	6418	2729	133.2941	3.8324	33.4883	3.4487	Noun	5353	0.78779	5.1243	1	33.5	5	3	1	high	
16079	16078	size	59416	2353	1695	2267	1652	46.1373	3.3718	20.2074	3.2294	Noun	2323	0.98683	4.6636	1	9.33	4	4	1	high	
13665	13664	price	50146	2722	1644	2375	1561	53.3725	3.435	19.5994	3.2162	Noun	2436	0.89559	4.7269	1	38.75	5	5	1	high	
17540	17539	taste	65093	2617	1825	2488	1770	51.3137	3.418	21.7573	3.2615	Noun	1732	0.66107	4.7098	1	37.75	5	6	1	high	
2080	2079	breath	7779	2291	1603	2232	1574	44.9216	3.3602	19.1106	3.2052	Noun	2231	0.97424	4.652	1	48.2	6	2	1	high	
12745	12744	peace	46836	3550	1867	2937	1624	69.6078	3.5504	22.258	3.2714	Noun	3537	0.99802	4.8422	1	44.75	5	3	1	high	
4716	4715	den	17216	312	219	258	203	6.1176	2.4955	2.6109	2.3424	Noun	292	0.93891	3.7874	1	6.5	3	14	1	high	
7557	7556	gown	27995	334	263	324	258	6.549	2.525	3.1354	2.4216	Noun	334	1	3.8169	1	14.33	4	4	1	high	
15972	15971	side	59005	10247	4725	9820	4646	200.9216	4.0106	56.3305	3.6745	Noun	10173	0.99375	5.3025	1	17.67	4	11	1	high	
15943	15942	shrink	58869	577	380	550	368	11.3137	2.7619	4.5303	2.5809	Noun	438	0.75779	4.0538	1	84.4	6	4	1	high	
17493	17492	tank	64942	1306	674	1122	643	25.6078	3.1163	8.0353	2.8293	Noun	1256	0.96319	4.4081	1	30.33	4	12	1	high	
3899	3898	core	14278	501	287	461	277	9.8235	2.7007	3.4216	2.4594	Noun	501	1	3.9925	1	38	4	21	1	high	
11973	11972	oath	44041	504	308	485	297	9.8824	2.7033	3.6719	2.49	Noun	504	1	3.9951	1	14	4	6	1	high	
9619	9618	lack	36082	905	761	858	730	17.7451	2.9571	9.0725	2.882	Noun	702	0.77655	4.249	1	33.33	4	16	1	high	
7435	7434	glove	27580	515	336	475	324	10.098	2.7126	4.0057	2.5276	Noun	514	1	4.0045	1	30	5	3	1	high	
3424	3423	coach	12175	2429	599	1399	513	47.6275	3.3856	7.1412	2.7782	Noun	1496	0.61767	4.6774	1	47	5	4	1	high	
11353	11352	morgue	41679	440	269	420	258	8.6275	2.6444	3.207	2.4314	Noun	440	1	3.9363	1	38.4	6	0	1	high	
11865	11864	noon	43656	924	703	848	673	18.1176	2.9661	8.381	2.8476	Noun	922	1	4.258	1	25.67	4	7	1	high	
6634	6633	flash	24656	783	578	609	502	15.3529	2.8943	6.8908	2.7627	Noun	444	0.56705	4.1862	1	42.5	5	5	1	high	
14592	14591	rent	53945	1762	1062	1690	1029	34.549	3.2463	12.6609	3.0265	Noun	990	0.56282	4.5381	1	22	4	12	1	high	
10711	10710	mate	39441	1491	650	1386	628	29.2353	3.1738	7.7492	2.8136	Noun	1355	0.91001	4.4656	1	28	4	19	1	high	
13455	13454	port	49258	741	382	544	312	14.5294	2.8704	4.5541	2.5832	Noun	659	0.88814	4.1622	1	28.33	4	12	1	high	
8634	8633	hunch	31524	383	292	382	291	7.5098	2.5843	3.4812	2.4669	Noun	378	0.99213	3.8762	1	33.5	5	4	1	high	
14981	14980	root	55568	534	382	473	357	10.4706	2.7284	4.5541	2.5832	Noun	469	0.87828	4.0202	1	33.33	4	14	1	high	
4179	4178	crime	15190	3633	1782	3328	1720	71.2353	3.5604	21.2446	3.2512	Noun	3640	0.99973	4.8522	1	37.5	5	4	1	high	
17535	17534	task	65080	649	488	613	467	12.7255	2.8129	5.8178	2.6893	Noun	645	1	4.1047	1	23	4	7	1	high	
18014	18013	top	66835	6805	3606	6080	3440	133.4314	3.8329	42.99	3.5571	Noun	3655	0.53742	5.1247	1	9.5	3	19	1	high	
16020	16019	silk	59165	499	345	443	320	9.7843	2.699	4.113	2.5391	Noun	494	0.99197	3.9908	1	22	4	7	1	high	
19031	19030	waltz	71924	279	181	231	161	5.4706	2.4472	2.1578	2.2601	Noun	184	0.66426	3.739	1	25.75	5	0	1	high	
7818	7817	gulf	28792	241	177	53	40	4.7255	2.3838	2.1102	2.2504	Noun	131	0.54812	3.6756	1	12.67	4	3	1	high	
18352	18351	tub	68050	647	461	634	454	12.6863	2.8116	5.4959	2.6646	Noun	647	0.99846	4.1034	1	5	3	9	1	high	
3186	3185	chop	11305	694	453	551	393	13.6078	2.842	5.4006	2.6571	Noun	568	0.81962	4.1338	1	12.67	4	5	1	high	
12468	12467	pan	46058	627	366	345	265	12.2941	2.798	4.3634	2.5647	Noun	291	0.46486	4.0898	1	9	3	19	1	high	
561	560	ape	2617	493	173	387	168	9.6667	2.6937	2.0625	2.2405	Noun	464	0.94118	3.9856	1	1.5	3	9	1	high	
14267	14266	rap	52237	665	429	609	408	13.0392	2.8235	5.1144	2.6335	Noun	495	0.74773	4.1153	1	9.5	3	19	1	high	
14898	14897	road	55319	5709	2766	5043	2567	111.9412	3.7566	32.9757	3.442	Noun	5690	0.9979	5.0485	1	22	4	8	1	high	
13440	13439	porch	49219	491	336	480	334	9.6275	2.692	4.0057	2.5276	Noun	491	1	3.9838	1	41.25	5	4	1	high	
16820	16819	steam	62258	686	408	606	393	13.451	2.837	4.8641	2.6117	Noun	665	0.9708	4.1288	1	35.75	5	3	1	high	
15587	15586	seed	57600	386	278	371	272	7.5686	2.5877	3.3143	2.4456	Noun	360	0.93506	3.8795	1	33.67	4	18	1	high	
12669	12668	path	46653	1252	870	1198	848	24.549	3.098	10.372	2.94	Noun	1252	1	4.3898	1	23.67	4	8	1	high	
1321	1320	bay	5152	1236	612	448	287	24.2353	3.0924	7.2961	2.7875	Noun	1184	0.96417	4.3842	1	10.5	3	21	1	high	
17587	17586	tech	65262	326	215	192	149	6.3922	2.5145	2.5632	2.3345	Noun	325	1	3.8064	1	12.33	4	1	1	high	
17260	17259	surf	64024	324	158	251	133	6.3529	2.5119	1.8836	2.2014	Noun	209	0.64706	3.8037	1	15	4	3	1	high	
8043	8042	harm	29522	1621	1181	1595	1169	31.7843	3.2101	14.0796	3.0726	Noun	1039	0.64374	4.5019	1	33.67	4	7	1	high	
1886	1885	boom	7221	1112	585	609	390	21.8039	3.0465	6.9742	2.7679	Noun	1096	0.99186	4.3383	1	30.67	4	9	1	high	
17812	17811	throat	66136	1837	1239	1668	1182	36.0196	3.2643	14.7711	3.0934	Noun	1833	1	4.5562	1	27.4	6	1	1	high	
19505	19504	yacht	73794	419	197	388	176	8.2157	2.6232	2.3486	2.2967	Noun	418	1	3.9151	1	12	5	0	1	high	
7712	7711	groom	28506	399	250	381	244	7.8235	2.6021	2.9804	2.3997	Noun	327	0.82161	3.8939	1	38.5	5	2	1	high	
3291	3290	class	11774	5985	2445	5569	2353	117.3529	3.7771	29.1488	3.3885	Noun	5955	0.99449	5.069	1	41	5	8	1	high	
10348	10347	lunch	38231	5310	2637	4997	2561	104.1176	3.7252	31.4378	3.4213	Noun	5242	0.98682	5.017	1	33.5	5	6	1	high	
16739	16738	stamp	62045	302	222	275	206	5.9216	2.4814	2.6466	2.3483	Noun	220	0.72848	3.7733	1	35	5	3	1	high	
4499	4498	dash	16266	308	220	250	201	6.0392	2.49	2.6228	2.3444	Noun	206	0.66883	3.7818	1	27	4	10	1	high	
17733	17732	thanks	65788	31789	7149	7764	4235	623.3137	4.5023	85.2289	3.8543	Noun	31251	0.98438	5.7941	1	47.8	6	2	1	high	
6672	6671	flesh	24791	1125	792	1062	773	22.0588	3.0515	9.4421	2.8993	Noun	1126	1	4.3434	1	28.25	5	3	1	high	
3179	3178	choice	11251	4975	3095	4925	3072	97.549	3.6969	36.8979	3.4908	Noun	4950	0.99578	4.9887	1	40.8	6	0	1	high	
3138	3137	child	11062	8040	3067	7673	2995	157.6471	3.9053	36.5641	3.4869	Noun	8027	0.99988	5.1971	1	36.25	5	1	1	high	
15387	15386	schmuck	56947	234	168	194	145	4.5882	2.3711	2.0029	2.2279	Noun	150	0.64103	3.6629	1	18	7	0	1	high	
4761	4760	depth	17432	421	261	382	245	8.2549	2.6253	3.1116	2.4183	Noun	422	1	3.9171	1	20.5	5	1	1	high	
16411	16410	song	60785	4778	1946	4447	1867	93.6863	3.6793	23.1998	3.2894	Noun	4735	0.9935	4.9712	1	27.33	4	8	1	high	
16716	16715	stain	61987	316	242	307	237	6.1961	2.5011	2.8851	2.3856	Noun	253	0.80063	3.7929	1	37.5	5	5	1	high	
4456	4455	dam	16102	293	124	227	101	5.7451	2.4683	1.4783	2.0969	Noun	270	0.93103	3.7602	1	6	3	11	1	high	
3004	3003	chap	10627	324	228	311	222	6.3529	2.5119	2.7182	2.3598	Noun	322	0.99077	3.8037	1	13	4	6	1	high	
8470	8469	hood	30980	785	475	560	379	15.3922	2.8954	5.6629	2.6776	Noun	561	0.71556	4.1873	1	29.67	4	10	1	high	
