numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f	
14236	14235	ramp	52145	147	101	139	98	2.8824	2.1703	1.2041	2.0086	Noun	147	1	3.4621	1	22	4	8	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_14236_ramp_low1	3450	11450	
10742	10741	maverick	39554	134	32	24	22	2.6275	2.1303	0.3815	1.5185	Noun	120	0.89552	3.4222	3	75.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_10742_maverick_low3	3450	11450	
5984	5983	eulogy	22399	84	42	80	42	1.6471	1.9294	0.50072	1.6335	Noun	84	1	3.2213	3	14.4	6	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_5984_eulogy_low3	3250	11250	
1539	1538	bikini	6046	188	133	160	120	3.6863	2.2765	1.5856	2.1271	Noun	187	1	3.5683	3	56	6	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_1539_bikini_low3	3450	11450	
11987	11986	objective	44089	359	270	348	266	7.0392	2.5563	3.2189	2.433	Noun	229	0.63611	3.8481	3	73.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_11987_objective_high3	3300	11300	
3245	3244	cinnamon	11545	152	100	121	91	2.9804	2.1847	1.1922	2.0043	Noun	152	1	3.4765	3	32.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_3245_cinnamon_low3	3350	11350	
167	166	aide	1278	103	81	87	70	2.0196	2.017	0.96567	1.9138	Noun	103	1	3.3089	1	13.67	4	8	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_167_aide_low1	3250	11250	
9834	9833	lease	36706	320	201	315	200	6.2745	2.5065	2.3963	2.3054	Noun	288	0.8972	3.7983	1	51.25	5	5	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_9834_lease_high1	3500	11500	
19031	19030	waltz	71924	279	181	231	161	5.4706	2.4472	2.1578	2.2601	Noun	184	0.66426	3.739	1	25.75	5	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_19031_waltz_high1	3250	11250	
1304	1303	battalion	5103	298	140	181	94	5.8431	2.4757	1.6691	2.1492	Noun	298	1	3.7675	3	89.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_1304_battalion_high3	3200	11200	
16656	16655	spur	61741	73	57	66	53	1.4314	1.8692	0.67954	1.7634	Noun	62	0.84932	3.1611	1	8.33	4	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_16656_spur_low1	3300	11300	
12168	12167	orb	44752	140	67	122	61	2.7451	2.1492	0.79876	1.8325	Noun	140	1	3.4411	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_12168_orb_low1	3250	11250	
3675	3674	compliment	13062	523	461	512	451	10.2549	2.7193	5.4959	2.6646	Noun	411	0.78585	4.0112	3	81.67	10	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_3675_compliment_high3	3500	11500	
14913	14912	roar	55348	205	143	180	131	4.0196	2.3139	1.7048	2.1584	Noun	105	0.5122	3.6057	1	25	4	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_14913_roar_low1	3400	11400	
11130	11129	misfortune	40941	136	117	128	116	2.6667	2.1367	1.3948	2.0719	Noun	136	1	3.4286	3	33.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_11130_misfortune_low3	3250	11250	
10415	10414	magazine	38507	1693	857	1498	786	33.1961	3.2289	10.217	2.9335	Noun	1690	0.99882	4.5207	3	143.71	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_10415_magazine_high3	3200	11200	
2988	2987	champion	10558	1067	511	961	486	20.9216	3.0286	6.092	2.7093	Noun	953	0.89149	4.3204	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_2988_champion_high3	3250	11250	
15636	15635	senator	57796	1691	305	594	165	33.1569	3.2284	3.6361	2.4857	Noun	1679	0.99703	4.5202	3	50.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_15636_senator_high3	3450	11450	
7242	7241	gaze	26869	129	103	110	90	2.5294	2.1139	1.2279	2.017	Noun	126	0.97674	3.4058	1	12.67	4	10	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_7242_gaze_low1	3200	11200	
2794	2793	casserole	9914	85	64	83	63	1.6667	1.9345	0.76299	1.8129	Noun	85	1	3.2263	3	62.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_2794_casserole_low3	3200	11200	
4493	4492	dart	16251	98	71	91	66	1.9216	1.9956	0.84645	1.8573	Noun	84	0.85714	3.2875	1	33	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4493_dart_low1	3350	11350	
12552	12551	parasite	46307	126	83	115	78	2.4706	2.1038	0.98951	1.9243	Noun	125	1	3.3956	3	90	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_12552_parasite_low3	3350	11350	
7653	7652	greed	28316	245	192	212	173	4.8039	2.3909	2.289	2.2856	Noun	244	0.99592	3.6828	1	79.5	5	5	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_7653_greed_high1	3300	11300	
5672	5671	element	20992	338	266	323	264	6.6275	2.5302	3.1712	2.4265	Noun	340	1	3.822	3	44.33	7	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_5672_element_high3	3250	11250	
4761	4760	depth	17432	421	261	382	245	8.2549	2.6253	3.1116	2.4183	Noun	422	1	3.9171	1	20.5	5	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_4761_depth_high1	3400	11400	
6765	6764	fog	25141	482	215	459	210	9.451	2.6839	2.5632	2.3345	Noun	477	0.99168	3.9758	1	6.5	3	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_6765_fog_high1	3350	11350	
16844	16843	stepmother	62361	216	132	182	129	4.2353	2.3365	1.5737	2.1239	Noun	216	1	3.6283	3	26.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_16844_stepmother_low3	3350	11350	
6501	6500	filth	24276	231	158	206	148	4.5294	2.3655	1.8836	2.2014	Noun	230	0.99138	3.6573	1	31.25	5	2	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_6501_filth_high1	3400	11400	
12988	12987	phrase	47858	464	360	460	357	9.098	2.6675	4.2918	2.5575	Noun	429	0.92657	3.9593	1	33	6	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_12988_phrase_high1	3300	11300	
10852	10851	memory	39948	2477	1514	2387	1483	48.5686	3.3941	18.0496	3.1804	Noun	2466	0.99677	4.6859	3	37	6	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_10852_memory_high3	3400	11400	
