numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
10800	10799	medicine	39769	1744	1000	1552	941	34.1961	3.2418	11.9218	3.0004	Noun	1731	1	4.5336	3	158.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	
19113	19112	waterfall	72168	95	67	91	65	1.8627	1.9823	0.79876	1.8325	Noun	95	1	3.2741	3	51.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7712	7711	groom	28506	399	250	381	244	7.8235	2.6021	2.9804	2.3997	Noun	327	0.82161	3.8939	1	38.5	5	2	1	high	high1	1	10	1	2	11	12	13	14	
8845	8844	inch	32664	631	499	621	496	12.3725	2.8007	5.949	2.699	Noun	597	0.95064	4.0926	1	6	4	1	1	high	high1	1	10	1	2	11	12	13	14	
18962	18961	vow	71694	276	200	267	195	5.4118	2.4425	2.3844	2.3032	Noun	205	0.74275	3.7343	1	6.5	3	11	1	high	high1	1	10	1	2	11	12	13	14	
12168	12167	orb	44752	140	67	122	61	2.7451	2.1492	0.79876	1.8325	Noun	140	1	3.4411	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34	
6574	6573	fisherman	24468	221	145	186	126	4.3333	2.3464	1.7287	2.1644	Noun	220	1	3.6382	3	51.63	9	1	1	low	low3	4	40	1	2	41	42	43	44	
3469	3468	coconut	12316	234	140	170	116	4.5882	2.3711	1.6691	2.1492	Noun	234	1	3.6629	3	46.67	7	0	1	high	high3	2	20	1	2	21	22	23	24	
3766	3765	connection	13549	1386	1008	1356	988	27.1765	3.1421	12.0172	3.0039	Noun	1314	0.94942	4.4339	3	154.78	10	2	1	high	high3	2	20	1	2	21	22	23	24	
3732	3731	conductor	13327	155	107	122	91	3.0392	2.1931	1.2756	2.0334	Noun	155	1	3.485	3	68.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
8769	8768	imagery	32147	74	62	72	62	1.451	1.8751	0.73915	1.7993	Noun	74	1	3.1669	3	84.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9785	9784	lawn	36574	630	424	604	411	12.3529	2.8	5.0548	2.6284	Noun	629	1	4.0919	1	19.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	
4306	4305	cuff	15644	291	237	197	164	5.7059	2.4654	2.8255	2.3766	Noun	290	1	3.7572	1	10.67	4	6	1	high	high1	1	10	1	2	11	12	13	14	
9041	9040	insulin	33671	107	56	91	50	2.098	2.0334	0.66762	1.7559	Noun	107	1	3.3253	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
14064	14063	quantity	51610	95	81	88	77	1.8627	1.9823	0.96567	1.9138	Noun	95	1	3.2741	3	91	8	1	1	low	low3	4	40	1	2	41	42	43	44	
404	403	amulet	2024	118	37	117	36	2.3137	2.0755	0.44111	1.5798	Noun	116	1	3.3674	3	55.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	
5627	5626	egg	20787	1328	726	1237	694	26.0392	3.1235	8.6552	2.8615	Noun	1314	0.9902	4.4154	1	1.5	3	1	1	high	high1	1	10	1	2	11	12	13	14	
9474	9473	kidnapper	35569	206	92	194	89	4.0392	2.316	1.0968	1.9685	Noun	202	0.98058	3.6078	3	23.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
1901	1900	boot	7251	568	374	484	350	11.1373	2.7551	4.4588	2.574	Noun	382	0.67135	4.0469	1	34.67	4	17	1	high	high1	1	10	1	2	11	12	13	14	
12788	12787	peep	46988	226	185	177	153	4.4314	2.356	2.2055	2.2695	Noun	129	0.5708	3.6479	1	25	4	10	1	low	low1	3	30	1	2	31	32	33	34	
2309	2308	bun	8462	147	109	111	85	2.8824	2.1703	1.2995	2.0414	Noun	145	0.98639	3.4621	1	8	3	17	1	low	low1	3	30	1	2	31	32	33	34	
5377	5376	drip	19974	261	168	228	165	5.1176	2.4183	2.0029	2.2279	Noun	177	0.67816	3.7101	1	13.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	
6621	6620	flank	24630	236	132	222	127	4.6275	2.3747	1.5737	2.1239	Noun	217	0.91949	3.6666	1	44.75	5	5	1	high	high1	1	10	1	2	11	12	13	14	
11159	11158	mist	41060	181	121	144	100	3.549	2.2601	1.4425	2.0864	Noun	173	0.9558	3.5519	1	25.33	4	8	1	low	low1	3	30	1	2	31	32	33	34	
19367	19366	wit	73251	302	227	287	219	5.9216	2.4814	2.7062	2.3579	Noun	300	1	3.7733	1	6.5	3	12	1	high	high1	1	10	1	2	11	12	13	14	
7297	7296	gent	27016	82	64	76	60	1.6078	1.9191	0.76299	1.8129	Noun	82	1	3.2109	1	19.67	4	10	1	low	low1	3	30	1	2	31	32	33	34	
3824	3823	contractor	13919	160	123	156	119	3.1373	2.2068	1.4664	2.0934	Noun	160	1	3.4987	3	76	10	0	1	low	low3	4	40	1	2	41	42	43	44	
6874	6873	form	25516	2180	1535	2088	1485	42.7451	3.3387	18.3	3.1864	Noun	1650	0.75758	4.6305	1	22.67	4	10	1	high	high1	1	10	1	2	11	12	13	14	
5606	5605	edition	20691	249	194	229	177	4.8824	2.3979	2.3128	2.29	Noun	248	1	3.6898	3	62.17	7	0	1	high	high3	2	20	1	2	21	22	23	24	
11126	11125	misery	40929	526	381	418	359	10.3137	2.7218	4.5422	2.5821	Noun	523	0.99619	4.0136	3	58.6	6	1	1	high	high3	2	20	1	2	21	22	23	24	
18324	18323	truce	67941	220	150	176	130	4.3137	2.3444	1.7883	2.179	Noun	221	1	3.6362	1	29.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
11353	11352	morgue	41679	440	269	420	258	8.6275	2.6444	3.207	2.4314	Noun	440	1	3.9363	1	38.4	6	0	1	high	high1	1	10	1	2	11	12	13	14	
7642	7641	gravity	28271	351	265	298	238	6.8824	2.5465	3.1593	2.4249	Noun	351	1	3.8384	3	62.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
12862	12861	perfection	47266	275	218	239	198	5.3922	2.4409	2.599	2.3404	Noun	274	0.99636	3.7327	3	128.22	10	0	1	high	high3	2	20	1	2	21	22	23	24	
12897	12896	personnel	47498	835	534	773	501	16.3725	2.9222	6.3662	2.7284	Noun	833	0.9976	4.214	3	42.5	9	0	1	high	high3	2	20	1	2	21	22	23	24	
16701	16700	staff	61953	1632	987	1457	923	32	3.213	11.7668	2.9948	Noun	1603	0.98163	4.5048	1	30	5	2	1	high	high1	1	10	1	2	11	12	13	14	
13380	13379	polygraph	49030	81	40	72	37	1.5882	1.9138	0.47687	1.6128	Noun	73	0.90123	3.2056	3	28.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
9977	9976	library	37121	1170	687	1061	647	22.9412	3.0686	8.1903	2.8376	Noun	1169	1	4.3604	3	42	7	0	1	high	high3	2	20	1	2	21	22	23	24	
2891	2890	cavity	10203	152	123	147	120	2.9804	2.1847	1.4664	2.0934	Noun	152	1	3.4765	3	53	6	0	1	low	low3	4	40	1	2	41	42	43	44	
6763	6762	foe	25136	94	76	91	75	1.8431	1.9777	0.90606	1.8865	Noun	92	1	3.2696	1	5.5	3	11	1	low	low1	3	30	1	2	31	32	33	34	
13916	13915	puff	51117	227	168	174	144	4.451	2.3579	2.0029	2.2279	Noun	187	0.82379	3.6498	1	11.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	
8229	8228	hemisphere	30141	76	62	45	39	1.4902	1.8865	0.73915	1.7993	Noun	76	1	3.1783	3	27.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
4902	4901	dice	18014	533	295	507	280	10.451	2.7275	3.5169	2.4713	Noun	533	1	4.0194	1	17.67	4	11	1	high	high1	1	10	1	2	11	12	13	14	
875	874	attendance	3740	135	113	118	99	2.6471	2.1335	1.3472	2.0569	Noun	135	1	3.4254	3	46.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
8194	8193	heel	30007	377	281	305	242	7.3922	2.5775	3.35	2.4502	Noun	310	0.82011	3.8693	1	25.67	4	7	1	high	high1	1	10	1	2	11	12	13	14	
9903	9902	length	36902	358	270	349	263	7.0196	2.5551	3.2189	2.433	Noun	337	0.94134	3.8469	1	36.2	6	0	1	high	high1	1	10	1	2	11	12	13	14	
6113	6112	explorer	23003	97	63	58	45	1.902	1.9912	0.75107	1.8062	Noun	97	1	3.2831	3	83.43	8	2	1	low	low3	4	40	1	2	41	42	43	44	
12218	12217	orphanage	44907	273	136	256	132	5.3529	2.4378	1.6214	2.1367	Noun	273	1	3.7296	3	24.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	
16852	16851	stereo	62380	304	216	260	191	5.9608	2.4843	2.5751	2.3365	Noun	301	1	3.7761	3	49	6	0	1	high	high3	2	20	1	2	21	22	23	24	
10291	10290	lounge	38009	401	273	327	232	7.8627	2.6042	3.2546	2.4378	Noun	388	0.96758	3.8961	1	42.6	6	0	1	high	high1	1	10	1	2	11	12	13	14	
3718	3717	concussion	13269	229	182	206	170	4.4902	2.3617	2.1698	2.2625	Noun	229	1	3.6536	3	118.33	10	1	1	high	high3	2	20	1	2	21	22	23	24	
12314	12313	overcoat	45360	74	55	65	51	1.451	1.8751	0.6557	1.7482	Noun	73	0.98649	3.1669	3	34.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2788	2787	casino	9898	1039	325	889	281	20.3725	3.017	3.8746	2.5132	Noun	954	0.91819	4.3089	3	88.2	6	1	1	high	high3	2	20	1	2	21	22	23	24	
12873	12872	period	47325	1417	1022	1278	927	27.7843	3.1517	12.1841	3.0099	Noun	1417	1	4.4435	3	40.2	6	0	1	high	high3	2	20	1	2	21	22	23	24	
11189	11188	mob	41161	660	384	579	346	12.9412	2.8202	4.578	2.5855	Noun	634	0.96353	4.112	1	8	3	14	1	high	high1	1	10	1	2	11	12	13	14	
832	831	astronaut	3591	202	99	190	99	3.9608	2.3075	1.1803	2	Noun	182	0.91	3.5993	3	32.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
9240	9239	jealousy	34708	293	229	238	194	5.7451	2.4683	2.7301	2.3617	Noun	292	0.99659	3.7602	3	32.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	
9627	9626	lad	36112	736	339	675	316	14.4314	2.8675	4.0415	2.5315	Noun	726	1	4.1593	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	
12646	12645	paste	46591	87	71	81	65	1.7059	1.9445	0.84645	1.8573	Noun	66	0.75862	3.2363	1	41	5	8	1	low	low1	3	30	1	2	31	32	33	34	
17834	17833	thumb	66200	603	404	559	388	11.8235	2.781	4.8164	2.6075	Noun	591	0.9801	4.0729	1	14.75	5	1	1	high	high1	1	10	1	2	11	12	13	14	
15989	15988	sigh	59081	173	131	163	125	3.3922	2.2405	1.5618	2.1206	Noun	129	0.74566	3.5324	1	10.33	4	3	1	low	low1	3	30	1	2	31	32	33	34	
12082	12081	olympics	44496	217	131	6	6	4.2549	2.3385	1.5618	2.1206	Noun	218	1	3.6303	3	21.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18998	18997	waist	71826	262	220	254	216	5.1373	2.42	2.6228	2.3444	Noun	261	1	3.7118	1	35.5	5	2	1	high	high1	1	10	1	2	11	12	13	14	
6245	6244	fame	23461	441	325	349	267	8.6471	2.6454	3.8746	2.5132	Noun	440	0.99773	3.9373	1	19.67	4	13	1	high	high1	1	10	1	2	11	12	13	14	
10946	10945	microchip	40377	74	33	70	32	1.451	1.8751	0.39342	1.5315	Noun	74	1	3.1669	3	22.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5616	5615	eel	20722	73	52	64	50	1.4314	1.8692	0.61993	1.7243	Noun	72	1	3.1611	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34	
259	258	algebra	1519	90	69	67	51	1.7647	1.959	0.8226	1.8451	Noun	74	0.82222	3.2509	3	8.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2344	2343	burial	8579	242	197	229	187	4.7451	2.3856	2.3486	2.2967	Noun	243	1	3.6774	3	62.2	6	0	1	high	high3	2	20	1	2	21	22	23	24	
12805	12804	penalty	47060	464	307	449	301	9.098	2.6675	3.66	2.4886	Noun	464	1	3.9593	3	47	7	0	1	high	high3	2	20	1	2	21	22	23	24	
17390	17389	syndicate	64577	102	66	83	62	2	2.0128	0.78684	1.8261	Noun	102	1	3.3047	3	49.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
11237	11236	mold	41307	219	153	210	151	4.2941	2.3424	1.824	2.1875	Noun	164	0.75229	3.6343	1	23.67	4	11	1	low	low1	3	30	1	2	31	32	33	34	
12913	12912	pest	47573	146	112	116	97	2.8627	2.1673	1.3352	2.0531	Noun	145	1	3.4592	1	23.33	4	14	1	low	low1	3	30	1	2	31	32	33	34	
10176	10175	lobe	37658	95	69	93	68	1.8627	1.9823	0.8226	1.8451	Noun	95	1	3.2741	1	16.67	4	7	1	low	low1	3	30	1	2	31	32	33	34	
13790	13789	promotion	50579	557	391	535	382	10.9216	2.7466	4.6614	2.5933	Noun	557	1	4.0385	3	112.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	
11949	11948	nursery	43959	207	139	202	136	4.0588	2.3181	1.6571	2.1461	Noun	207	1	3.6099	3	95.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
357	356	ambition	1846	273	233	257	221	5.3529	2.4378	2.7778	2.3692	Noun	273	1	3.7296	3	82.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
12007	12006	occasion	44208	844	692	839	690	16.549	2.9269	8.2499	2.8407	Noun	838	0.99643	4.2187	3	49.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	
948	947	avalanche	4025	173	54	58	43	3.3922	2.2405	0.64378	1.7404	Noun	173	1	3.5324	3	23.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
