numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
10429	35478	kerosene	66	66	48	57	43	1.2941	1.8261	0.57225	1.6902	Noun	66	1	3.1179	3	42.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
55	208	absentee	18	18	18	18	18	0.35294	1.2788	0.21459	1.2788	Noun	18	1	2.5706	3	72	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11370	38224	lunacy	51	51	43	45	42	1	1.716	0.51264	1.6435	Noun	51	1	3.0078	3	20.6	6	0	1	low	low3	4	40	1	2	41	42	43	44	
3058	9831	cartoonist	17	17	16	17	16	0.33333	1.2553	0.19075	1.2304	Noun	17	1	2.5471	3	42.22	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11827	39719	medalist	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	80.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2674	8773	buttonhole	11	11	10	11	10	0.21569	1.0792	0.11922	1.0414	Noun	11	1	2.371	3	30.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
6259	20935	electrics	13	13	10	13	10	0.2549	1.1461	0.11922	1.0414	Noun	13	1	2.438	3	51.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
279	986	aerosol	14	14	10	14	10	0.27451	1.1761	0.11922	1.0414	Noun	14	1	2.4679	3	25.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
8820	29419	happenings	20	20	18	19	17	0.39216	1.3222	0.21459	1.2788	Noun	20	1	2.6141	3	31.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14860	49307	portrayal	18	18	17	18	17	0.35294	1.2788	0.20267	1.2553	Noun	18	1	2.5706	3	52.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
469	1500	alertness	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	71.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
893	2856	apricots	14	14	13	14	13	0.27451	1.1761	0.15498	1.1461	Noun	14	1	2.4679	3	53.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
1172	3744	attendee	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	48	8	1	1	low	low3	4	40	1	2	41	42	43	44	
12212	40925	miseries	15	15	14	15	14	0.29412	1.2041	0.16691	1.1761	Noun	15	1	2.496	3	150.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11571	38858	mandible	30	30	16	17	15	0.58824	1.4914	0.19075	1.2304	Noun	30	1	2.7832	3	66.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4481	14829	cows	480	480	269	442	256	9.4118	2.6821	3.207	2.4314	Noun	481	1	3.974	1	22.67	4	11	1	high	high1	1	10	1	2	11	12	13	14	
15038	49994	preserver	14	14	13	14	13	0.27451	1.1761	0.15498	1.1461	Noun	14	1	2.4679	3	75.5	9	2	1	low	low3	4	40	1	2	41	42	43	44	
13544	45184	outpatient	31	31	28	29	26	0.60784	1.5051	0.33381	1.4624	Noun	31	1	2.797	3	47.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
2243	7340	borrowings	2	2	1	2	1	0.039216	0.47712	0.011922	0.30103	Noun	2	1	1.769	3	29	10	0	1	low	low3	4	40	1	2	41	42	43	44	
12457	41693	moroccans	2	2	2	0	0	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	51.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
10766	36446	latency	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	44	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2818	9146	camcorder	32	32	27	31	26	0.62745	1.5185	0.32189	1.4472	Noun	32	1	2.8103	3	45.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
11688	39229	marriages	199	199	162	192	158	3.902	2.301	1.9313	2.2122	Noun	199	1	3.5929	3	89.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
13393	44695	oppressors	25	25	19	22	18	0.4902	1.415	0.22651	1.301	Noun	23	1	2.7068	3	52.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
17371	58747	shorts	480	480	356	460	347	9.4118	2.6821	4.2442	2.5527	Noun	480	1	3.974	1	65.8	6	7	1	high	high1	1	10	1	2	11	12	13	14	
12327	41321	moles	41	41	23	28	21	0.80392	1.6232	0.2742	1.3802	Noun	41	1	2.9151	1	86.75	5	13	1	low	low1	3	30	1	2	31	32	33	34	
16086	54457	responder	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	81.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
14994	49735	precursor	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	48.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
1516	4814	barbs	12	12	12	12	12	0.23529	1.1139	0.14306	1.1139	Noun	12	1	2.4058	1	35.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
18729	63762	sunglasses	201	201	136	185	129	3.9412	2.3054	1.6214	2.1367	Noun	200	1	3.5972	3	65.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
