numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
12354	41385	monarchy	34	34	24	31	23	0.66667	1.5441	0.28612	1.3979	Noun	34	1	2.8359	3	40.43	8	1	1	low	low3	4	40	1	2	41	42	43	44	
5627	19050	distiller	3	3	1	0	0	0.058824	0.60206	0.011922	0.30103	Noun	3	1	1.8939	3	86.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
19086	64999	tapestry	36	36	27	34	26	0.70588	1.5682	0.32189	1.4472	Noun	36	1	2.86	3	43.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9611	32006	idleness	8	8	7	7	7	0.15686	0.95424	0.083453	0.90309	Noun	8	1	2.2461	3	83	8	0	1	low	low3	4	40	1	2	41	42	43	44	
208	759	adjuster	20	20	17	19	16	0.39216	1.3222	0.20267	1.2553	Noun	20	1	2.6141	3	77.86	8	1	1	low	low3	4	40	1	2	41	42	43	44	
3526	11208	chivalry	61	61	46	54	43	1.1961	1.7924	0.5484	1.6721	Noun	61	1	3.0842	3	35.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2577	8414	bulls	264	264	138	132	90	5.1765	2.4232	1.6452	2.143	Noun	262	1	3.7151	1	51	5	9	1	high	high1	1	10	1	2	11	12	13	14	
3037	9778	carriages	32	32	28	30	26	0.62745	1.5185	0.33381	1.4624	Noun	32	1	2.8103	3	90.25	9	1	1	low	low3	4	40	1	2	41	42	43	44	
10811	36579	laws	868	868	592	811	574	17.0196	2.939	7.0577	2.7731	Noun	864	1	4.2309	1	20.33	4	12	1	high	high1	1	10	1	2	11	12	13	14	
18968	64667	tabletop	5	5	4	5	4	0.098039	0.77815	0.047687	0.69897	Noun	5	1	2.07	3	24.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4550	15089	creditor	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	49.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11671	39187	marketer	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	103.43	8	1	1	low	low3	4	40	1	2	41	42	43	44	
2770	8989	cakes	291	291	192	268	182	5.7059	2.4654	2.289	2.2856	Noun	286	1	3.7572	1	83.5	5	15	1	high	high1	1	10	1	2	11	12	13	14	
13804	46205	parable	9	9	9	8	8	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	84	7	1	1	low	low3	4	40	1	2	41	42	43	44	
4270	14207	cops	4290	4290	1694	3873	1603	84.1176	3.6326	20.1955	3.2292	Noun	4291	1	4.9244	1	26.67	4	15	1	high	high1	1	10	1	2	11	12	13	14	
10056	34106	intuit	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	24.2	6	0	1	low	low3	4	40	1	2	41	42	43	44	
20239	69036	undergrad	18	18	18	14	14	0.35294	1.2788	0.21459	1.2788	Noun	18	1	2.5706	3	52.5	9	0	1	low	low3	4	40	1	2	41	42	43	44	
4690	15510	crusader	57	57	46	47	41	1.1176	1.7634	0.5484	1.6721	Noun	57	1	3.0553	3	62.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
5667	19227	dizziness	47	47	43	44	40	0.92157	1.6812	0.51264	1.6435	Noun	47	1	2.9731	3	78.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
11461	38548	magnetics	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	67.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
4070	13128	compulsion	63	63	50	56	48	1.2353	1.8062	0.59609	1.7076	Noun	61	1	3.098	3	106.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5044	16552	decathlon	20	20	6	17	6	0.39216	1.3222	0.071531	0.8451	Noun	20	1	2.6141	3	55.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
14572	48511	plasterer	6	6	6	4	4	0.11765	0.8451	0.071531	0.8451	Noun	6	1	2.1369	3	65.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
7192	24416	fireside	20	20	16	20	16	0.39216	1.3222	0.19075	1.2304	Noun	19	1	2.6141	3	51.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16171	54856	revival	60	60	47	50	40	1.1765	1.7853	0.56032	1.6812	Noun	60	1	3.0772	3	62	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9829	33116	inference	12	12	10	12	10	0.23529	1.1139	0.11922	1.0414	Noun	12	1	2.4058	3	86.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
15833	53144	reds	119	119	69	45	36	2.3333	2.0792	0.8226	1.8451	Noun	119	1	3.371	1	12.67	4	3	1	low	low1	3	30	1	2	31	32	33	34	
9790	32911	indigents	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	72.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
3630	11600	circuses	16	16	14	14	12	0.31373	1.2304	0.16691	1.1761	Noun	15	1	2.5223	3	91.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5543	18515	disclaimer	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	48.89	10	1	1	low	low3	4	40	1	2	41	42	43	44	
7200	24427	firewood	77	77	65	72	62	1.5098	1.8921	0.77492	1.8195	Noun	77	1	3.1839	3	35.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4999	16425	dealership	66	66	58	65	57	1.2941	1.8261	0.69146	1.7709	Noun	66	1	3.1179	3	44.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11357	38199	lumberyard	9	9	9	9	9	0.17647	1	0.1073	1	Noun	9	1	2.2918	3	23.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
9802	32997	indulgence	49	49	45	49	45	0.96078	1.699	0.53648	1.6628	Noun	49	1	2.9908	3	61.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
7943	26812	gatherings	29	29	28	29	28	0.56863	1.4771	0.33381	1.4624	Noun	29	1	2.769	3	37.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	
5634	19083	distresses	5	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	5	1	2.07	3	94.33	10	2	1	low	low3	4	40	1	2	41	42	43	44	
13152	43965	nurturer	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	85	8	1	1	low	low3	4	40	1	2	41	42	43	44	
11258	37853	longitude	42	42	37	34	30	0.82353	1.6335	0.44111	1.5798	Noun	41	1	2.9253	3	41.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
7209	24454	firsts	23	23	15	21	14	0.45098	1.3802	0.17883	1.2041	Noun	23	1	2.672	1	56	6	0	1	low	low1	3	30	1	2	31	32	33	34	
8271	27787	golds	7	7	5	6	4	0.13725	0.90309	0.059609	0.77815	Noun	8	1	2.1949	1	32.25	5	5	1	low	low1	3	30	1	2	31	32	33	34	
21356	73644	wreath	54	54	42	52	42	1.0588	1.7404	0.50072	1.6335	Noun	54	1	3.0322	1	39.2	6	1	1	low	low1	3	30	1	2	31	32	33	34	
1455	4636	bandana	12	12	11	12	11	0.23529	1.1139	0.13114	1.0792	Noun	12	1	2.4058	3	56.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
8871	29599	harvester	11	11	5	5	2	0.21569	1.0792	0.059609	0.77815	Noun	11	1	2.371	3	91.25	9	1	1	low	low3	4	40	1	2	41	42	43	44	
7797	26361	furnaces	19	19	16	18	16	0.37255	1.301	0.19075	1.2304	Noun	19	1	2.5929	3	92.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
141	560	acronym	15	15	14	14	13	0.29412	1.2041	0.16691	1.1761	Noun	15	1	2.496	3	18.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
15241	50808	protester	10	10	8	9	8	0.19608	1.0414	0.095374	0.95424	Noun	9	1	2.3332	3	103.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
17637	59630	skywriter	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	60.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12321	41306	molasses	52	52	39	47	34	1.0196	1.7243	0.46495	1.6021	Noun	52	1	3.0161	3	106.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13729	46020	palmistry	5	5	5	5	5	0.098039	0.77815	0.059609	0.77815	Noun	5	1	2.07	3	41.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5147	17000	delegates	87	87	35	75	29	1.7059	1.9445	0.41726	1.5563	Noun	86	1	3.2363	3	126.5	9	1	1	low	low3	4	40	1	2	41	42	43	44	
18841	64226	swamps	45	45	34	38	29	0.88235	1.6628	0.40534	1.5441	Noun	45	1	2.9546	1	21	6	2	1	low	low1	3	30	1	2	31	32	33	34	
4457	14781	coverups	1	1	1	0	0	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	65	8	0	1	low	low3	4	40	1	2	41	42	43	44	
11786	39570	maxima	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	22.4	6	1	1	low	low3	4	40	1	2	41	42	43	44	
11294	37957	lore	34	34	28	21	20	0.66667	1.5441	0.33381	1.4624	Noun	35	1	2.8359	1	36	4	17	1	low	low1	3	30	1	2	31	32	33	34	
21347	73613	wows	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	15.33	4	8	1	low	low1	3	30	1	2	31	32	33	34	
4153	13553	connector	8	8	7	8	7	0.15686	0.95424	0.083453	0.90309	Noun	8	1	2.2461	3	67.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
13912	46513	partisans	8	8	6	6	5	0.15686	0.95424	0.071531	0.8451	Noun	8	1	2.2461	3	70.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
4169	13682	consonants	11	11	10	11	10	0.21569	1.0792	0.11922	1.0414	Noun	11	1	2.371	3	85.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11224	37779	logistics	36	36	33	29	28	0.70588	1.5682	0.39342	1.5315	Noun	36	1	2.86	3	68.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
877	2763	appliance	41	41	34	39	32	0.80392	1.6232	0.40534	1.5441	Noun	41	1	2.9151	3	48.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
16007	54025	repeater	14	14	13	11	11	0.27451	1.1761	0.15498	1.1461	Noun	14	1	2.4679	3	120.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
14971	49654	prayer	805	805	564	752	537	15.7843	2.9063	6.7239	2.752	Noun	805	1	4.1982	1	112.8	6	2	1	high	high1	1	10	1	2	11	12	13	14	
19563	66533	tis	354	354	145	114	56	6.9412	2.5502	1.7287	2.1644	Noun	1	1	3.8421	1	4	3	8	1	high	high1	1	10	1	2	11	12	13	14	
4028	12920	commuter	30	30	28	30	28	0.58824	1.4914	0.33381	1.4624	Noun	30	1	2.7832	3	102.57	8	2	1	low	low3	4	40	1	2	41	42	43	44	
9244	30792	holmium	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	33.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
6005	20183	dues	104	104	87	100	86	2.0392	2.0212	1.0372	1.9445	Noun	104	1	3.313	1	20	4	9	1	low	low1	3	30	1	2	31	32	33	34	
5545	18522	disclosure	51	51	40	47	39	1	1.716	0.47687	1.6128	Noun	51	1	3.0078	3	36.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
13702	45941	pajamas	297	297	205	280	198	5.8235	2.4742	2.444	2.3139	Noun	296	1	3.7661	3	26.67	7	1	1	high	high3	2	20	1	2	21	22	23	24	
20129	68300	tuxedos	33	33	27	27	22	0.64706	1.5315	0.32189	1.4472	Noun	33	1	2.8233	3	10.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
15739	52526	reagents	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	101.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
2241	7337	borrower	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	63.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
12532	41910	mousse	59	59	43	54	39	1.1569	1.7782	0.51264	1.6435	Noun	59	1	3.07	1	39.6	6	0	1	low	low1	3	30	1	2	31	32	33	34	
10621	36048	laborer	23	23	20	22	20	0.45098	1.3802	0.23844	1.3222	Noun	23	1	2.672	3	85.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
4833	15912	cutlery	18	18	18	17	17	0.35294	1.2788	0.21459	1.2788	Noun	18	1	2.5706	3	97.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
4717	15597	cube	152	152	91	121	70	2.9804	2.1847	1.0849	1.9638	Noun	152	1	3.4765	1	10.33	4	4	1	low	low1	3	30	1	2	31	32	33	34	
2695	8829	byte	6	6	6	6	6	0.11765	0.8451	0.071531	0.8451	Noun	6	1	2.1369	1	9.33	4	2	1	low	low1	3	30	1	2	31	32	33	34	
18132	61522	splints	14	14	12	14	12	0.27451	1.1761	0.14306	1.1139	Noun	14	1	2.4679	1	64.17	7	1	1	low	low1	3	30	1	2	31	32	33	34	
18250	62039	stamina	81	81	72	78	69	1.5882	1.9138	0.85837	1.8633	Noun	81	1	3.2056	3	173.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
453	1470	alcohol	845	845	588	762	541	16.5686	2.9274	7.01	2.7701	Noun	844	1	4.2192	3	9.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	
1704	5413	beers	548	548	382	475	372	10.7451	2.7396	4.5541	2.5832	Noun	548	1	4.0314	1	38.75	5	6	1	high	high1	1	10	1	2	11	12	13	14	
10106	34285	irishman	7	7	6	0	0	0.13725	0.90309	0.071531	0.8451	Noun	7	1	2.1949	3	33.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
3722	11930	cliffs	111	111	87	87	73	2.1765	2.0492	1.0372	1.9445	Noun	110	1	3.3411	1	24.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	
14602	48575	playhouses	3	3	1	2	1	0.058824	0.60206	0.011922	0.30103	Noun	3	1	1.8939	3	53.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
12594	42071	mulch	22	22	15	21	15	0.43137	1.3617	0.17883	1.2041	Noun	22	1	2.6536	1	29.25	5	2	1	low	low1	3	30	1	2	31	32	33	34	
7248	24542	fixation	35	35	30	34	29	0.68627	1.5563	0.35765	1.4914	Noun	35	1	2.8481	3	83.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4888	16050	daffodil	10	10	9	9	8	0.19608	1.0414	0.1073	1	Noun	10	1	2.3332	3	11.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
8357	28044	grads	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	1	53.5	5	6	1	low	low1	3	30	1	2	31	32	33	34	
14258	47626	pets	290	290	213	270	202	5.6863	2.4639	2.5393	2.3304	Noun	290	1	3.7557	1	25	4	16	1	high	high1	1	10	1	2	11	12	13	14	
14996	49743	predation	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	123.13	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5489	18302	dinnerware	7	7	6	7	6	0.13725	0.90309	0.071531	0.8451	Noun	7	1	2.1949	3	36.56	10	0	1	low	low3	4	40	1	2	41	42	43	44	
17550	59330	sinuses	42	42	34	41	34	0.82353	1.6335	0.40534	1.5441	Noun	41	1	2.9253	3	120.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
3832	12274	cockatoos	6	6	5	5	4	0.11765	0.8451	0.059609	0.77815	Noun	6	1	2.1369	3	63.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
5631	19070	distortion	60	60	52	60	52	1.1765	1.7853	0.61993	1.7243	Noun	60	1	3.0772	3	138.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
6076	20404	dynamics	43	43	37	31	28	0.84314	1.6435	0.44111	1.5798	Noun	43	1	2.9353	3	24.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10094	34244	iodine	64	64	47	60	43	1.2549	1.8129	0.56032	1.6812	Noun	64	1	3.1047	3	66.6	6	0	1	low	low3	4	40	1	2	41	42	43	44	
3798	12199	coals	48	48	44	47	43	0.94118	1.6902	0.52456	1.6532	Noun	48	1	2.982	1	51	5	5	1	low	low1	3	30	1	2	31	32	33	34	
7055	23999	fest	69	69	47	49	35	1.3529	1.8451	0.56032	1.6812	Noun	69	1	3.1369	1	21.67	4	15	1	low	low1	3	30	1	2	31	32	33	34	
2586	8441	bumblebees	2	2	2	1	1	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	47.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14593	48547	platypus	3	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	35.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
5488	18301	dinnertime	91	91	77	67	58	1.7843	1.9638	0.91798	1.8921	Noun	91	1	3.2556	3	79.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15058	50082	pretenses	42	42	39	41	38	0.82353	1.6335	0.46495	1.6021	Noun	42	1	2.9253	3	106.5	9	1	1	low	low3	4	40	1	2	41	42	43	44	
6437	21736	ensemble	57	57	48	49	43	1.1176	1.7634	0.57225	1.6902	Noun	57	1	3.0553	3	48	8	0	1	low	low3	4	40	1	2	41	42	43	44	
16000	53997	repairman	54	54	42	48	38	1.0588	1.7404	0.50072	1.6335	Noun	54	1	3.0322	3	52.13	9	1	1	low	low3	4	40	1	2	41	42	43	44	
9751	32695	incitement	12	12	7	12	7	0.23529	1.1139	0.083453	0.90309	Noun	12	1	2.4058	3	71.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
19878	67573	trees	1565	1565	973	1492	945	30.6863	3.1948	11.5999	2.9886	Noun	1565	1	4.4866	1	87.75	5	4	1	high	high1	1	10	1	2	11	12	13	14	
9154	30440	highlander	12	12	7	2	1	0.23529	1.1139	0.083453	0.90309	Noun	12	1	2.4058	3	32.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
20769	71629	volleyball	58	58	50	56	48	1.1373	1.7709	0.59609	1.7076	Noun	58	1	3.0627	3	17.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
7766	26262	fumes	146	146	110	134	107	2.8627	2.1673	1.3114	2.0453	Noun	145	1	3.4592	1	73.75	5	2	1	low	low1	3	30	1	2	31	32	33	34	
7899	26667	garages	23	23	22	21	20	0.45098	1.3802	0.26228	1.3617	Noun	23	1	2.672	3	139.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
4411	14589	councilors	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	64.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
10066	34136	invalids	13	13	10	12	9	0.2549	1.1461	0.11922	1.0414	Noun	13	1	2.438	3	72.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4434	14731	courtesies	10	10	10	10	10	0.19608	1.0414	0.11922	1.0414	Noun	10	1	2.3332	3	105	10	0	1	low	low3	4	40	1	2	41	42	43	44	
584	1861	ambulance	1143	1143	727	1093	707	22.4118	3.0584	8.6671	2.8621	Noun	1142	1	4.3503	3	43	9	0	1	high	high3	2	20	1	2	21	22	23	24	
8607	28829	gums	96	96	79	93	77	1.8824	1.9868	0.94182	1.9031	Noun	96	1	3.2786	1	15	4	8	1	low	low1	3	30	1	2	31	32	33	34	
8881	29648	hatchery	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	78	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13590	45463	overheads	7	7	6	7	6	0.13725	0.90309	0.071531	0.8451	Noun	7	1	2.1949	3	30.75	9	0	1	low	low3	4	40	1	2	41	42	43	44	
3200	10192	caves	202	202	116	192	111	3.9608	2.3075	1.3829	2.0682	Noun	202	1	3.5993	1	89.25	5	12	1	low	low1	3	30	1	2	31	32	33	34	
15813	52998	rectangle	11	11	9	10	8	0.21569	1.0792	0.1073	1	Noun	11	1	2.371	3	73	9	0	1	low	low3	4	40	1	2	41	42	43	44	
9647	32113	ills	26	26	22	26	22	0.5098	1.4314	0.26228	1.3617	Noun	26	1	2.7232	1	3.67	4	0	1	low	low1	3	30	1	2	31	32	33	34	
13229	44228	occupant	41	41	21	35	16	0.80392	1.6232	0.25036	1.3424	Noun	41	1	2.9151	3	34.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4298	14272	cords	86	86	73	85	73	1.6863	1.9395	0.87029	1.8692	Noun	86	1	3.2314	1	50.25	5	10	1	low	low1	3	30	1	2	31	32	33	34	
15810	52989	recruiter	35	35	26	34	26	0.68627	1.5563	0.30997	1.4314	Noun	35	1	2.8481	3	93.88	9	1	1	low	low3	4	40	1	2	41	42	43	44	
7596	25630	forwarder	2	2	1	2	1	0.039216	0.47712	0.011922	0.30103	Noun	2	1	1.769	3	52.5	9	1	1	low	low3	4	40	1	2	41	42	43	44	
8314	27907	gorge	67	67	43	45	39	1.3137	1.8325	0.51264	1.6435	Noun	67	1	3.1243	1	33.25	5	3	1	low	low1	3	30	1	2	31	32	33	34	
3712	11909	cleverness	26	26	24	26	24	0.5098	1.4314	0.28612	1.3979	Noun	26	1	2.7232	3	50.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11566	38849	mandarin	67	67	42	12	7	1.3137	1.8325	0.50072	1.6335	Noun	67	1	3.1243	3	51	8	0	1	low	low3	4	40	1	2	41	42	43	44	
9992	33690	insurgents	30	30	19	28	18	0.58824	1.4914	0.22651	1.301	Noun	30	1	2.7832	3	62.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15000	49766	prediction	66	66	46	60	43	1.2941	1.8261	0.5484	1.6721	Noun	66	1	3.1179	3	136.89	10	0	1	low	low3	4	40	1	2	41	42	43	44	
18600	63339	submission	55	55	47	52	46	1.0784	1.7482	0.56032	1.6812	Noun	55	1	3.04	3	88.67	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11416	38371	lyricist	9	9	3	9	3	0.17647	1	0.035765	0.60206	Noun	9	1	2.2918	3	55.14	8	1	1	low	low3	4	40	1	2	41	42	43	44	
10786	36498	lauds	2	2	1	1	1	0.039216	0.47712	0.011922	0.30103	Noun	2	1	1.769	1	32.5	5	1	1	low	low1	3	30	1	2	31	32	33	34	
9726	32569	inaction	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	100.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18363	62438	stews	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	1	28.5	5	2	1	low	low1	3	30	1	2	31	32	33	34	
13736	46042	pals	300	300	241	286	232	5.8824	2.4786	2.8732	2.3838	Noun	299	1	3.7704	1	25.67	4	10	1	high	high1	1	10	1	2	11	12	13	14	
10805	36570	lawmaker	3	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	39.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
20220	68761	unbutton	38	38	28	28	20	0.7451	1.5911	0.33381	1.4624	Noun	38	1	2.8829	3	39.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13221	44213	occident	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	43.57	8	1	1	low	low3	4	40	1	2	41	42	43	44	
6284	21090	elves	178	178	82	137	75	3.4902	2.2529	0.97759	1.9191	Noun	178	1	3.5447	1	73.5	5	1	1	low	low1	3	30	1	2	31	32	33	34	
3776	12106	cloves	29	29	22	26	21	0.56863	1.4771	0.26228	1.3617	Noun	28	1	2.769	1	106.6	6	4	1	low	low1	3	30	1	2	31	32	33	34	
17324	58579	shirt	2365	2365	1400	2330	1383	46.3725	3.374	16.6905	3.1464	Noun	2363	1	4.6658	1	36.5	5	4	1	high	high1	1	10	1	2	11	12	13	14	
12502	41830	motorbike	38	38	34	31	28	0.7451	1.5911	0.40534	1.5441	Noun	38	1	2.8829	3	26.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
8351	28033	gradation	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	114.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
17407	58854	shrift	4	4	3	4	3	0.078431	0.69897	0.035765	0.60206	Noun	4	1	1.9908	1	41	6	1	1	low	low1	3	30	1	2	31	32	33	34	
6542	22136	erosion	28	28	24	28	24	0.54902	1.4624	0.28612	1.3979	Noun	28	1	2.7542	3	62.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2912	9388	canvases	24	24	17	24	17	0.47059	1.3979	0.20267	1.2553	Noun	24	1	2.6898	3	108.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	
