numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	
6797	6796	fool	25247	4556	2370	4311	2308	89.3333	3.6587	28.2546	3.3749	Noun	2789	0.61432	4.9505	1	27	4	10	1	high	
6696	6695	flood	24908	291	202	225	176	5.7059	2.4654	2.4082	2.3075	Noun	171	0.58763	3.7572	1	34.75	5	2	1	high	
16474	16473	space	61019	3369	1674	3073	1604	66.0588	3.5276	19.9571	3.224	Noun	3253	0.96672	4.8195	1	33.25	5	6	1	high	
3199	3198	chow	11349	350	221	191	161	6.8627	2.5453	2.6347	2.3464	Noun	160	0.45714	3.8371	1	12.67	4	4	1	high	
17687	17686	term	65601	890	693	879	685	17.451	2.9499	8.2618	2.8414	Noun	842	0.94713	4.2417	1	16	4	3	1	high	
15825	15824	shift	58481	1164	793	1097	758	22.8235	3.0663	9.454	2.8998	Noun	814	0.69931	4.3582	1	30.5	5	3	1	high	
3387	3386	cloth	12066	311	236	304	230	6.098	2.4942	2.8135	2.3747	Noun	311	1	3.786	1	39.75	5	2	1	high	
18962	18961	vow	71694	276	200	267	195	5.4118	2.4425	2.3844	2.3032	Noun	205	0.74275	3.7343	1	6.5	3	11	1	high	
16716	16715	stain	61987	316	242	307	237	6.1961	2.5011	2.8851	2.3856	Noun	253	0.80063	3.7929	1	37.5	5	5	1	high	
2034	2033	branch	7637	514	374	435	340	10.0784	2.7118	4.4588	2.574	Noun	477	0.92802	4.0036	1	58.2	6	1	1	high	
10291	10290	lounge	38009	401	273	327	232	7.8627	2.6042	3.2546	2.4378	Noun	388	0.96758	3.8961	1	42.6	6	0	1	high	
11241	11240	mole	41315	411	162	316	148	8.0588	2.6149	1.9313	2.2122	Noun	396	0.96822	3.9067	1	29.67	4	14	1	high	
6180	6179	face	23275	14747	5610	14152	5529	289.1569	4.1687	66.8813	3.749	Noun	11894	0.80719	5.4606	1	19	4	11	1	high	
10285	10284	lot	37981	29066	7185	28738	7165	569.9216	4.4634	85.6581	3.8565	Noun	21770	0.74924	5.7552	1	8.5	3	17	1	high	
10500	10499	mall	38766	964	426	855	398	18.902	2.9845	5.0787	2.6304	Noun	965	1	4.2764	1	38	4	15	1	high	
8344	8343	hint	30543	469	400	456	396	9.1961	2.6721	4.7687	2.6031	Noun	451	0.96368	3.9639	1	30.33	4	8	1	high	
16279	16278	snack	60218	466	348	427	326	9.1373	2.6693	4.1488	2.5428	Noun	442	0.94647	3.9612	1	27	5	5	1	high	
7818	7817	gulf	28792	241	177	53	40	4.7255	2.3838	2.1102	2.2504	Noun	131	0.54812	3.6756	1	12.67	4	3	1	high	
16407	16406	son	60775	20949	5145	18329	4838	410.7647	4.3212	61.3376	3.7115	Noun	20864	0.99952	5.613	1	7.5	3	15	1	high	
13641	13640	press	50017	3070	1683	2707	1520	60.1961	3.4873	20.0644	3.2263	Noun	2004	0.65298	4.7791	1	28.75	5	4	1	high	
11048	11047	mind	40680	24715	6870	23477	6771	484.6078	4.393	81.9027	3.837	Noun	12457	0.50474	5.6848	1	31.33	4	12	1	high	
8170	8169	heat	29931	2044	1315	1926	1260	40.0784	3.3107	15.6772	3.1193	Noun	1850	0.90465	4.6025	1	34.67	4	11	1	high	
17882	17881	time	66411	99890	8308	96603	8303	1958.6275	4.9995	99.0463	3.9195	Noun	98420	0.98616	6.2914	1	15.67	4	9	1	high	
15487	15486	script	57257	1000	404	916	338	19.6078	3.0004	4.8164	2.6075	Noun	996	0.996	4.2923	1	29.6	6	0	1	high	
8389	8388	hog	30701	261	194	234	179	5.1176	2.4183	2.3128	2.29	Noun	205	0.78846	3.7101	1	7	3	14	1	high	
16496	16495	spark	61097	320	224	286	208	6.2745	2.5065	2.6705	2.3522	Noun	252	0.79495	3.7983	1	34.75	5	4	1	high	
13140	13139	pitch	48346	792	474	744	454	15.5294	2.8993	5.6509	2.6767	Noun	528	0.66667	4.1911	1	34.5	5	7	1	high	
6268	6267	farm	23561	1532	731	1369	681	30.0392	3.1855	8.7148	2.8645	Noun	1518	0.99151	4.4774	1	29.67	4	6	1	high	
14154	14153	rack	51919	397	320	362	303	7.7843	2.5999	3.815	2.5065	Noun	330	0.83333	3.8917	1	32	4	15	1	high	
7463	7462	goat	27673	537	338	480	315	10.5294	2.7308	4.0296	2.5302	Noun	536	0.99814	4.0226	1	20.67	4	7	1	high	
12748	12747	peach	46851	324	212	246	185	6.3529	2.5119	2.5274	2.3284	Noun	321	0.99381	3.8037	1	52.5	5	7	1	high	
18278	18277	trip	67775	4202	2366	4055	2343	82.3922	3.6236	28.207	3.3742	Noun	4125	0.98355	4.9154	1	14	4	5	1	high	
1351	1350	beard	5238	643	399	625	390	12.6078	2.8089	4.7568	2.6021	Noun	645	0.99845	4.1007	1	50.5	5	3	1	high	
16917	16916	stone	62638	2072	938	1158	737	40.6275	3.3166	11.1826	2.9727	Noun	1761	0.85155	4.6084	1	40	5	8	1	high	
11610	11609	nap	42539	645	487	626	481	12.6471	2.8102	5.8059	2.6884	Noun	611	0.94876	4.1021	1	7	3	13	1	high	
9825	9824	leak	36664	517	382	504	379	10.1373	2.7143	4.5541	2.5832	Noun	418	0.80851	4.0062	1	29	4	9	1	high	
1289	1288	bath	5074	1587	994	1512	961	31.1176	3.2009	11.8503	2.9978	Noun	1497	0.94388	4.4927	1	23.33	4	8	1	high	
1594	1593	birth	6242	1405	948	1344	907	27.549	3.148	11.3019	2.9773	Noun	1405	1	4.4398	1	26	5	5	1	high	
18026	18025	torch	66889	254	196	220	176	4.9804	2.4065	2.3367	2.2945	Noun	252	0.99213	3.6984	1	40.75	5	2	1	high	
16453	16452	soup	60945	1285	763	1189	722	25.1961	3.1092	9.0963	2.8831	Noun	1283	1	4.4011	1	16.33	4	4	1	high	
4179	4178	crime	15190	3633	1782	3328	1720	71.2353	3.5604	21.2446	3.2512	Noun	3640	0.99973	4.8522	1	37.5	5	4	1	high	
19048	19047	ward	71982	727	401	432	318	14.2549	2.8621	4.7806	2.6042	Noun	438	0.60414	4.154	1	36.33	4	15	1	high	
7557	7556	gown	27995	334	263	324	258	6.549	2.525	3.1354	2.4216	Noun	334	1	3.8169	1	14.33	4	4	1	high	
